"SgnDate","Term","Shibor"
"2014-06-04","1天","2.56100"
"2014-06-04","30天","3.93100"
"2014-06-04","6个月","4.98680"
"2014-06-04","1年","5.00000"
"2014-06-04","7天","3.15200"
"2014-06-04","90天","4.85500"
"2014-06-04","9个月","4.99670"
"2014-06-05","30天","3.87800"
"2014-06-05","6个月","4.97330"
"2014-06-05","1天","2.57600"
"2014-06-05","14天","3.44800"
"2014-06-05","1年","5.00000"
"2014-06-05","7天","3.07000"
"2014-06-05","90天","4.83930"
"2014-06-05","9个月","4.99670"
"2014-06-06","6个月","4.96090"
"2014-06-06","14天","3.44200"
"2014-06-06","1天","2.58080"
"2014-06-06","30天","3.98400"
"2014-06-06","1年","5.00000"
"2014-06-06","7天","3.15000"
"2014-06-06","90天","4.82590"
"2014-06-06","9个月","4.99590"
"2014-06-09","30天","4.16100"
"2014-06-09","9个月","4.99380"
"2014-06-09","6个月","4.96030"
"2014-06-09","90天","4.81810"
"2014-06-09","7天","3.13000"
"2014-06-09","1年","5.00000"
"2014-06-09","1天","2.58000"
"2014-06-09","14天","3.15800"
"2014-06-10","30天","4.15900"
"2014-06-10","14天","3.13200"
"2014-06-10","6个月","4.96150"
"2014-06-10","1天","2.57000"
"2014-06-10","1年","5.00000"
"2014-06-10","7天","3.13000"
"2014-06-10","90天","4.80950"
"2014-06-10","9个月","4.99460"
"2014-06-11","30天","4.38100"
"2014-06-11","6个月","4.96060"
"2014-06-11","1天","2.59200"
"2014-06-11","14天","3.22300"
"2014-06-11","1年","5.00000"
"2014-06-11","7天","3.15000"
"2014-06-11","90天","4.79410"
"2014-06-11","9个月","4.99260"
"2014-06-12","6个月","4.96010"
"2014-06-12","14天","3.25000"
"2014-06-12","1天","2.59700"
"2014-06-12","30天","4.71900"
"2014-06-12","1年","5.00000"
"2014-06-12","7天","3.15400"
"2014-06-12","90天","4.78620"
"2014-06-12","9个月","4.99250"
"2014-06-13","30天","4.81400"
"2014-06-13","9个月","4.99350"
"2014-06-13","6个月","4.96000"
"2014-06-13","90天","4.77940"
"2014-06-13","7天","3.04000"
"2014-06-13","1年","5.00000"
"2014-06-13","1天","2.60000"
"2014-06-13","14天","3.25900"
"2014-06-16","90天","4.77770"
"2014-06-16","9个月","4.98890"
"2014-06-16","30天","5.05800"
"2014-06-16","14天","3.23700"
"2014-06-16","6个月","4.95100"
"2014-06-16","1天","2.60000"
"2014-06-16","1年","5.00000"
"2014-06-16","7天","3.00600"
"2014-06-17","14天","3.56800"
"2014-06-17","1年","5.00000"
"2014-06-17","30天","4.94100"
"2014-06-17","90天","4.78250"
"2014-06-17","9个月","4.98670"
"2014-06-17","1天","2.60000"
"2014-06-17","6个月","4.93470"
"2014-06-17","7天","3.03100"
"2014-06-18","14天","4.51100"
"2014-06-18","1年","5.00000"
"2014-06-18","30天","4.97200"
"2014-06-18","9个月","4.98420"
"2014-06-18","6个月","4.92770"
"2014-06-18","90天","4.77670"
"2014-06-18","1天","2.63900"
"2014-06-18","7天","3.07400"
"2014-06-19","14天","4.03000"
"2014-06-19","30天","5.23300"
"2014-06-19","1年","5.00000"
"2014-06-19","1天","2.69800"
"2014-06-19","6个月","4.92160"
"2014-06-19","7天","3.09300"
"2014-06-19","90天","4.76920"
"2014-06-19","9个月","4.98050"
"2014-06-20","30天","5.43500"
"2014-06-20","1年","5.00000"
"2014-06-20","9个月","4.97960"
"2014-06-20","90天","4.77510"
"2014-06-20","7天","3.40200"
"2014-06-20","6个月","4.91390"
"2014-06-20","14天","4.57800"
"2014-06-20","1天","2.75900"
"2014-06-23","1年","5.00000"
"2014-06-23","30天","5.52600"
"2014-06-23","14天","4.60300"
"2014-06-23","9个月","4.97770"
"2014-06-23","1天","2.75500"
"2014-06-23","6个月","4.91360"
"2014-06-23","7天","3.44800"
"2014-06-23","90天","4.77610"
"2014-06-24","14天","4.69700"
"2014-06-24","1年","5.00000"
"2014-06-24","30天","5.63800"
"2014-06-24","9个月","4.97470"
"2014-06-24","6个月","4.90810"
"2014-06-24","90天","4.76790"
"2014-06-24","1天","2.97100"
"2014-06-24","7天","3.48300"
"2014-06-25","14天","5.06000"
"2014-06-25","30天","5.49200"
"2014-06-25","1年","5.00000"
"2014-06-25","1天","2.99500"
"2014-06-25","6个月","4.90590"
"2014-06-25","7天","3.46400"
"2014-06-25","90天","4.75820"
"2014-06-25","9个月","4.97220"
"2014-06-26","30天","5.03500"
"2014-06-26","1年","5.00000"
"2014-06-26","9个月","4.96770"
"2014-06-26","90天","4.74780"
"2014-06-26","7天","3.55200"
"2014-06-26","6个月","4.90330"
"2014-06-26","14天","5.14700"
"2014-06-26","1天","2.97400"
"2014-06-27","1年","5.00000"
"2014-06-27","30天","5.01200"
"2014-06-27","14天","5.18400"
"2014-06-27","9个月","4.96640"
"2014-06-27","1天","2.88500"
"2014-06-27","6个月","4.90100"
"2014-06-27","7天","3.78100"
"2014-06-27","90天","4.74820"
"2014-06-30","14天","5.39400"
"2014-06-30","1年","5.00000"
"2014-06-30","30天","5.00400"
"2014-06-30","9个月","4.96580"
"2014-06-30","6个月","4.90070"
"2014-06-30","90天","4.74990"
"2014-06-30","1天","2.91300"
"2014-06-30","7天","3.86700"
"2014-07-01","14天","4.71100"
"2014-07-01","30天","5.00100"
"2014-07-01","1年","5.00000"
"2014-07-01","1天","3.01700"
"2014-07-01","6个月","4.90040"
"2014-07-01","7天","4.42100"
"2014-07-01","90天","4.74990"
"2014-07-01","9个月","4.96540"
"2014-07-02","30天","4.89100"
"2014-07-02","1年","5.00000"
"2014-07-02","9个月","4.96720"
"2014-07-02","90天","4.75000"
"2014-07-02","7天","3.92700"
"2014-07-02","6个月","4.90010"
"2014-07-02","14天","4.08900"
"2014-07-02","1天","3.02000"
"2014-07-03","90天","4.75000"
"2014-07-03","1天","2.96000"
"2014-07-03","7天","3.39300"
"2014-07-03","1年","5.00000"
"2014-07-03","6个月","4.90010"
"2014-07-03","9个月","4.96540"
"2014-07-03","30天","4.13200"
"2014-07-03","14天","3.50000"
"2014-07-04","1天","2.94000"
"2014-07-04","1年","5.00000"
"2014-07-04","9个月","4.96520"
"2014-07-04","90天","4.75000"
"2014-07-04","14天","3.50000"
"2014-07-04","30天","4.06300"
"2014-07-04","6个月","4.90000"
"2014-07-04","7天","3.42000"
"2014-07-07","1天","2.95200"
"2014-07-07","1年","5.00000"
"2014-07-07","90天","4.74950"
"2014-07-07","9个月","4.96410"
"2014-07-07","14天","3.44600"
"2014-07-07","30天","4.04700"
"2014-07-07","6个月","4.90000"
"2014-07-07","7天","3.42100"
"2014-07-08","1年","5.00000"
"2014-07-08","1天","3.25300"
"2014-07-08","14天","3.78200"
"2014-07-08","30天","4.04600"
"2014-07-08","6个月","4.90000"
"2014-07-08","7天","3.52000"
"2014-07-08","9个月","4.96070"
"2014-07-08","90天","4.75000"
"2014-07-09","90天","4.74900"
"2014-07-09","1天","3.35100"
"2014-07-09","7天","3.73600"
"2014-07-09","1年","5.00000"
"2014-07-09","6个月","4.90000"
"2014-07-09","9个月","4.96280"
"2014-07-09","30天","4.10000"
"2014-07-09","14天","4.02300"
"2014-07-10","1天","3.30000"
"2014-07-10","1年","5.00000"
"2014-07-10","9个月","4.96080"
"2014-07-10","90天","4.74380"
"2014-07-10","14天","4.06900"
"2014-07-10","30天","4.15450"
"2014-07-10","6个月","4.90000"
"2014-07-10","7天","3.71100"
"2014-07-11","1天","3.28500"
"2014-07-11","1年","5.00000"
"2014-07-11","90天","4.74230"
"2014-07-11","9个月","4.96160"
"2014-07-11","14天","4.15300"
"2014-07-11","30天","4.16300"
"2014-07-11","6个月","4.90000"
"2014-07-11","7天","3.72300"
"2014-07-14","1年","5.00000"
"2014-07-14","1天","3.25500"
"2014-07-14","14天","4.29900"
"2014-07-14","30天","4.31300"
"2014-07-14","6个月","4.90010"
"2014-07-14","7天","3.70350"
"2014-07-14","9个月","4.96180"
"2014-07-14","90天","4.74610"
"2014-07-15","90天","4.74850"
"2014-07-15","1天","3.21800"
"2014-07-15","7天","3.64600"
"2014-07-15","1年","5.00000"
"2014-07-15","6个月","4.90010"
"2014-07-15","9个月","4.96180"
"2014-07-15","30天","4.41700"
"2014-07-15","14天","4.18000"
"2014-07-16","1年","5.00000"
"2014-07-16","6个月","4.90000"
"2014-07-16","30天","4.49200"
"2014-07-16","7天","3.65000"
"2014-07-16","90天","4.74870"
"2014-07-16","9个月","4.96080"
"2014-07-16","1天","3.24720"
"2014-07-16","14天","4.39100"
"2014-07-17","1年","5.00000"
"2014-07-17","90天","4.74480"
"2014-07-17","14天","4.40000"
"2014-07-17","30天","4.58800"
"2014-07-17","1天","3.24650"
"2014-07-17","6个月","4.90000"
"2014-07-17","9个月","4.96160"
"2014-07-17","7天","3.64100"
"2014-07-18","1年","5.00000"
"2014-07-18","30天","4.73000"
"2014-07-18","14天","4.98800"
"2014-07-18","9个月","4.96160"
"2014-07-18","1天","3.24500"
"2014-07-18","6个月","4.90000"
"2014-07-18","7天","3.65100"
"2014-07-18","90天","4.74670"
"2014-07-21","14天","4.99100"
"2014-07-21","1年","5.00000"
"2014-07-21","30天","5.03000"
"2014-07-21","9个月","4.96070"
"2014-07-21","6个月","4.90000"
"2014-07-21","90天","4.74670"
"2014-07-21","1天","3.31800"
"2014-07-21","7天","3.69400"
"2014-07-22","14天","5.15900"
"2014-07-22","30天","5.11500"
"2014-07-22","1年","5.00000"
"2014-07-22","1天","3.25300"
"2014-07-22","6个月","4.90000"
"2014-07-22","7天","3.84800"
"2014-07-22","90天","4.74650"
"2014-07-22","9个月","4.96050"
"2014-07-23","30天","5.27100"
"2014-07-23","1年","5.00000"
"2014-07-23","9个月","4.96040"
"2014-07-23","90天","4.75250"
"2014-07-23","7天","4.20200"
"2014-07-23","6个月","4.90000"
"2014-07-23","14天","5.15000"
"2014-07-23","1天","3.29500"
"2014-07-24","1年","5.00000"
"2014-07-24","30天","5.27800"
"2014-07-24","14天","5.27300"
"2014-07-24","9个月","4.96040"
"2014-07-24","1天","3.31300"
"2014-07-24","6个月","4.90000"
"2014-07-24","7天","4.10100"
"2014-07-24","90天","4.74650"
"2014-07-25","14天","4.82100"
"2014-07-25","1年","5.00000"
"2014-07-25","30天","4.95000"
"2014-07-25","9个月","4.96030"
"2014-07-25","6个月","4.90000"
"2014-07-25","90天","4.74650"
"2014-07-25","1天","3.34800"
"2014-07-25","7天","4.08100"
"2014-07-28","14天","4.62800"
"2014-07-28","30天","4.39800"
"2014-07-28","1年","5.00000"
"2014-07-28","1天","3.30400"
"2014-07-28","6个月","4.90000"
"2014-07-28","7天","4.01300"
"2014-07-28","90天","4.74650"
"2014-07-28","9个月","4.96020"
"2014-07-29","30天","4.14100"
"2014-07-29","1年","5.00000"
"2014-07-29","9个月","4.96010"
"2014-07-29","90天","4.73900"
"2014-07-29","7天","3.90700"
"2014-07-29","6个月","4.90000"
"2014-07-29","14天","4.60000"
"2014-07-29","1天","3.25030"
"2014-07-30","1年","5.00000"
"2014-07-30","30天","4.14400"
"2014-07-30","14天","4.52500"
"2014-07-30","9个月","4.95900"
"2014-07-30","1天","3.25020"
"2014-07-30","6个月","4.90000"
"2014-07-30","7天","3.91400"
"2014-07-30","90天","4.73160"
"2014-07-31","14天","3.97900"
"2014-07-31","1年","5.00000"
"2014-07-31","30天","4.20000"
"2014-07-31","9个月","4.95880"
"2014-07-31","6个月","4.90000"
"2014-07-31","90天","4.72150"
"2014-07-31","1天","3.20400"
"2014-07-31","7天","3.98000"
"2014-08-01","14天","4.04700"
"2014-08-01","30天","4.21000"
"2014-08-01","1年","5.00000"
"2014-08-01","1天","3.19600"
"2014-08-01","6个月","4.90000"
"2014-08-01","7天","3.90700"
"2014-08-01","90天","4.71490"
"2014-08-01","9个月","4.95580"
"2014-08-04","1年","5.00000"
"2014-08-04","1天","3.18200"
"2014-08-04","14天","4.08600"
"2014-08-04","30天","4.10500"
"2014-08-04","6个月","4.90000"
"2014-08-04","7天","3.84200"
"2014-08-04","9个月","4.95510"
"2014-08-04","90天","4.70810"
"2014-08-05","90天","4.70490"
"2014-08-05","1天","3.14500"
"2014-08-05","7天","3.73800"
"2014-08-05","1年","5.00000"
"2014-08-05","6个月","4.89900"
"2014-08-05","9个月","4.95430"
"2014-08-05","30天","4.05600"
"2014-08-05","14天","3.99800"
"2014-08-06","1天","3.05100"
"2014-08-06","1年","5.00000"
"2014-08-06","9个月","4.95050"
"2014-08-06","90天","4.69820"
"2014-08-06","14天","3.97990"
"2014-08-06","30天","4.10400"
"2014-08-06","6个月","4.89490"
"2014-08-06","7天","3.55900"
"2014-08-07","1天","3.04000"
"2014-08-07","1年","5.00000"
"2014-08-07","90天","4.69410"
"2014-08-07","9个月","4.94910"
"2014-08-07","14天","3.97700"
"2014-08-07","30天","4.16100"
"2014-08-07","6个月","4.89010"
"2014-08-07","7天","3.51100"
"2014-08-08","1年","5.00000"
"2014-08-08","1天","3.00100"
"2014-08-08","14天","3.69300"
"2014-08-08","30天","4.10100"
"2014-08-08","6个月","4.89120"
"2014-08-08","7天","3.45700"
"2014-08-08","9个月","4.94650"
"2014-08-08","90天","4.69210"
"2014-08-11","90天","4.69160"
"2014-08-11","1天","2.95500"
"2014-08-11","7天","3.42000"
"2014-08-11","1年","5.00000"
"2014-08-11","6个月","4.89140"
"2014-08-11","9个月","4.94670"
"2014-08-11","30天","4.16600"
"2014-08-11","14天","3.61600"
"2014-08-12","1天","2.91600"
"2014-08-12","1年","5.00000"
"2014-08-12","9个月","4.94570"
"2014-08-12","90天","4.69050"
"2014-08-12","14天","3.58600"
"2014-08-12","30天","4.15400"
"2014-08-12","6个月","4.89040"
"2014-08-12","7天","3.39000"
"2014-08-13","1天","2.89200"
"2014-08-13","1年","5.00000"
"2014-08-13","90天","4.68820"
"2014-08-13","9个月","4.94420"
"2014-08-13","14天","3.57900"
"2014-08-13","30天","4.22000"
"2014-08-13","6个月","4.88710"
"2014-08-13","7天","3.36000"
"2014-08-14","90天","4.68340"
"2014-08-14","9个月","4.93910"
"2014-08-14","6个月","4.88510"
"2014-08-14","7天","3.35300"
"2014-08-14","1年","5.00000"
"2014-08-14","1天","2.88800"
"2014-08-14","14天","3.59800"
"2014-08-14","30天","4.23300"
"2014-08-15","14天","3.50900"
"2014-08-15","1年","5.00000"
"2014-08-15","1天","2.88900"
"2014-08-15","30天","4.17400"
"2014-08-15","6个月","4.88440"
"2014-08-15","7天","3.34600"
"2014-08-15","90天","4.68110"
"2014-08-15","9个月","4.93870"
"2014-08-18","1天","2.85800"
"2014-08-18","90天","4.68050"
"2014-08-18","14天","3.51000"
"2014-08-18","7天","3.27600"
"2014-08-18","6个月","4.88100"
"2014-08-18","30天","4.31000"
"2014-08-18","9个月","4.93820"
"2014-08-18","1年","5.00000"
"2014-08-19","14天","3.47700"
"2014-08-19","90天","4.67910"
"2014-08-19","1天","2.83500"
"2014-08-19","7天","3.23700"
"2014-08-19","9个月","4.93820"
"2014-08-19","1年","5.00000"
"2014-08-19","30天","4.36300"
"2014-08-19","6个月","4.88010"
"2014-08-20","14天","3.46200"
"2014-08-20","1天","2.83300"
"2014-08-20","90天","4.68040"
"2014-08-20","7天","3.24600"
"2014-08-20","1年","5.00000"
"2014-08-20","6个月","4.88000"
"2014-08-20","30天","4.28600"
"2014-08-20","9个月","4.93900"
"2014-08-21","1天","2.84800"
"2014-08-21","14天","3.98000"
"2014-08-21","1年","5.00000"
"2014-08-21","90天","4.67860"
"2014-08-21","9个月","4.94000"
"2014-08-21","30天","4.23800"
"2014-08-21","6个月","4.88000"
"2014-08-21","7天","3.31200"
"2014-08-22","1天","2.84300"
"2014-08-22","90天","4.67640"
"2014-08-22","14天","3.94200"
"2014-08-22","7天","3.36900"
"2014-08-22","6个月","4.88000"
"2014-08-22","30天","4.20390"
"2014-08-22","9个月","4.93980"
"2014-08-22","1年","5.00000"
"2014-08-25","14天","3.88600"
"2014-08-25","90天","4.67580"
"2014-08-25","1天","2.84100"
"2014-08-25","7天","3.36300"
"2014-08-25","9个月","4.93940"
"2014-08-25","1年","5.00000"
"2014-08-25","30天","4.19900"
"2014-08-25","6个月","4.88000"
"2014-08-26","14天","3.87600"
"2014-08-26","1天","2.82300"
"2014-08-26","90天","4.66950"
"2014-08-26","7天","3.31800"
"2014-08-26","1年","5.00000"
"2014-08-26","6个月","4.87300"
"2014-08-26","30天","4.20000"
"2014-08-26","9个月","4.93630"
"2014-08-27","1天","2.86100"
"2014-08-27","14天","3.98280"
"2014-08-27","1年","5.00000"
"2014-08-27","90天","4.66800"
"2014-08-27","9个月","4.93650"
"2014-08-27","30天","4.17800"
"2014-08-27","6个月","4.87290"
"2014-08-27","7天","3.34900"
"2014-08-28","1天","2.87600"
"2014-08-28","90天","4.66890"
"2014-08-28","14天","4.05000"
"2014-08-28","7天","3.53800"
"2014-08-28","6个月","4.87270"
"2014-08-28","30天","4.13300"
"2014-08-28","9个月","4.93730"
"2014-08-28","1年","5.00000"
"2014-08-29","14天","4.19900"
"2014-08-29","90天","4.66590"
"2014-08-29","1天","2.90800"
"2014-08-29","7天","3.67200"
"2014-08-29","9个月","4.93640"
"2014-08-29","1年","5.00000"
"2014-08-29","30天","4.11400"
"2014-08-29","6个月","4.87260"
"2014-09-01","14天","4.11700"
"2014-09-01","1天","2.90600"
"2014-09-01","7天","3.58400"
"2014-09-01","1年","5.00000"
"2014-09-01","6个月","4.87160"
"2014-09-01","30天","4.05700"
"2014-09-01","9个月","4.93730"
"2014-09-01","90天","4.66650"
"2014-09-02","9个月","4.93640"
"2014-09-02","14天","3.98100"
"2014-09-02","1年","5.00000"
"2014-09-02","6个月","4.87140"
"2014-09-02","30天","4.09600"
"2014-09-02","7天","3.51000"
"2014-09-02","90天","4.66540"
"2014-09-02","1天","2.84700"
"2014-09-03","9个月","4.93230"
"2014-09-03","14天","3.76500"
"2014-09-03","6个月","4.86080"
"2014-09-03","7天","3.39100"
"2014-09-03","90天","4.66520"
"2014-09-03","1天","2.82400"
"2014-09-03","1年","5.00000"
"2014-09-03","30天","4.03300"
"2014-09-04","14天","3.61500"
"2014-09-04","6个月","4.86400"
"2014-09-04","30天","3.97000"
"2014-09-04","7天","3.27500"
"2014-09-04","9个月","4.93390"
"2014-09-04","90天","4.66320"
"2014-09-04","1天","2.81500"
"2014-09-04","1年","5.00000"
"2014-09-05","14天","3.49700"
"2014-09-05","9个月","4.93280"
"2014-09-05","1天","2.80700"
"2014-09-05","6个月","4.86310"
"2014-09-05","90天","4.65390"
"2014-09-05","1年","5.00000"
"2014-09-05","30天","3.96500"
"2014-09-05","7天","3.18800"
"2014-09-09","9个月","4.93260"
"2014-09-09","14天","3.40700"
"2014-09-09","1年","5.00000"
"2014-09-09","6个月","4.86380"
"2014-09-09","30天","3.93000"
"2014-09-09","7天","3.15200"
"2014-09-09","90天","4.65220"
"2014-09-09","1天","2.81600"
"2014-09-10","9个月","4.93050"
"2014-09-10","14天","3.41400"
"2014-09-10","6个月","4.85640"
"2014-09-10","7天","3.16100"
"2014-09-10","90天","4.64950"
"2014-09-10","1天","2.83900"
"2014-09-10","1年","5.00000"
"2014-09-10","30天","3.89200"
"2014-09-11","14天","3.40400"
"2014-09-11","6个月","4.85780"
"2014-09-11","30天","3.90600"
"2014-09-11","7天","3.20300"
"2014-09-11","9个月","4.93180"
"2014-09-11","90天","4.64200"
"2014-09-11","1天","2.85900"
"2014-09-11","1年","5.00000"
"2014-09-12","14天","3.44200"
"2014-09-12","9个月","4.93040"
"2014-09-12","1天","2.85300"
"2014-09-12","6个月","4.85480"
"2014-09-12","90天","4.64210"
"2014-09-12","1年","5.00000"
"2014-09-12","30天","3.99200"
"2014-09-12","7天","3.23500"
"2014-09-15","9个月","4.93010"
"2014-09-15","14天","3.44600"
"2014-09-15","1年","5.00000"
"2014-09-15","6个月","4.85250"
"2014-09-15","30天","4.00800"
"2014-09-15","7天","3.24400"
"2014-09-15","90天","4.63930"
"2014-09-15","1天","2.85100"
"2014-09-16","1天","2.85300"
"2014-09-16","6个月","4.85330"
"2014-09-16","14天","3.49500"
"2014-09-16","30天","4.01400"
"2014-09-16","1年","5.00000"
"2014-09-16","7天","3.25000"
"2014-09-16","90天","4.63490"
"2014-09-16","9个月","4.93010"
