期权代码,交易代码,期权简称,标的代码,类型,认购/认沽,行权方式,行权价,合约单位,到期月份,上市日,到期日,行权日,行权交收日,上市首日参考价,挂牌原因,结算方式,交易状态
10001024,510050P1711M02900,50ETF沽2017年11月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2017-11,2017-10-17,2017-11-22,2017-11-22,2017-11-23,0.119,波动加挂,实物资产,退市
10001025,510050C1806A02700,50ETF购2018年6月2651A,510050.SH,ETF期权,认购,欧式,2.651,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.2123,到期加挂,实物资产,退市
10001026,510050C1806A02750,50ETF购2018年6月2700A,510050.SH,ETF期权,认购,欧式,2.7,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.1779,到期加挂,实物资产,退市
10001027,510050C1806A02800,50ETF购2018年6月2749A,510050.SH,ETF期权,认购,欧式,2.749,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.1465,到期加挂,实物资产,退市
10001028,510050C1806A02850,50ETF购2018年6月2798A,510050.SH,ETF期权,认购,欧式,2.798,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.1197,到期加挂,实物资产,退市
10001029,510050C1806A02900,50ETF购2018年6月2847A,510050.SH,ETF期权,认购,欧式,2.847,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.0973,到期加挂,实物资产,退市
10001030,510050P1806A02700,50ETF沽2018年6月2651A,510050.SH,ETF期权,认沽,欧式,2.651,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.048,到期加挂,实物资产,退市
10001031,510050P1806A02750,50ETF沽2018年6月2700A,510050.SH,ETF期权,认沽,欧式,2.7,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.0621,到期加挂,实物资产,退市
10001032,510050P1806A02800,50ETF沽2018年6月2749A,510050.SH,ETF期权,认沽,欧式,2.749,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.0804,到期加挂,实物资产,退市
10001033,510050P1806A02850,50ETF沽2018年6月2798A,510050.SH,ETF期权,认沽,欧式,2.798,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.1015,到期加挂,实物资产,退市
10001034,510050P1806A02900,50ETF沽2018年6月2847A,510050.SH,ETF期权,认沽,欧式,2.847,10185,2018-06,2017-10-26,2018-06-27,2018-06-27,2018-06-28,0.1277,到期加挂,实物资产,退市
10001035,510050C1711M02950,50ETF购2017年11月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2017-11,2017-10-27,2017-11-22,2017-11-22,2017-11-23,0.0043,波动加挂,实物资产,退市
10001036,510050P1711M02950,50ETF沽2017年11月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2017-11,2017-10-27,2017-11-22,2017-11-22,2017-11-23,0.123,波动加挂,实物资产,退市
10001037,510050C1712A02950,50ETF购2017年12月2896A,510050.SH,ETF期权,认购,欧式,2.896,10185,2017-12,2017-10-27,2017-12-27,2017-12-27,2017-12-28,0.0193,波动加挂,实物资产,退市
10001038,510050P1712A02950,50ETF沽2017年12月2896A,510050.SH,ETF期权,认沽,欧式,2.896,10185,2017-12,2017-10-27,2017-12-27,2017-12-27,2017-12-28,0.123,波动加挂,实物资产,退市
10001039,510050C1803A02950,50ETF购2018年3月2896A,510050.SH,ETF期权,认购,欧式,2.896,10185,2018-03,2017-10-27,2018-03-28,2018-03-28,2018-03-29,0.0594,波动加挂,实物资产,退市
10001040,510050P1803A02950,50ETF沽2018年3月2896A,510050.SH,ETF期权,认沽,欧式,2.896,10185,2018-03,2017-10-27,2018-03-28,2018-03-28,2018-03-29,0.1342,波动加挂,实物资产,退市
10001041,510050C1806A02950,50ETF购2018年6月2896A,510050.SH,ETF期权,认购,欧式,2.896,10185,2018-06,2017-10-27,2018-06-27,2018-06-27,2018-06-28,0.0974,波动加挂,实物资产,退市
10001042,510050P1806A02950,50ETF沽2018年6月2896A,510050.SH,ETF期权,认沽,欧式,2.896,10185,2018-06,2017-10-27,2018-06-27,2018-06-27,2018-06-28,0.1413,波动加挂,实物资产,退市
10001043,510050C1711M03000,50ETF购2017年11月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2017-11,2017-11-08,2017-11-22,2017-11-22,2017-11-23,0.0007,波动加挂,实物资产,退市
10001044,510050P1711M03000,50ETF沽2017年11月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2017-11,2017-11-08,2017-11-22,2017-11-22,2017-11-23,0.125,波动加挂,实物资产,退市
10001045,510050C1712A03000,50ETF购2017年12月2946A,510050.SH,ETF期权,认购,欧式,2.946,10185,2017-12,2017-11-08,2017-12-27,2017-12-27,2017-12-28,0.0089,波动加挂,实物资产,退市
10001046,510050P1712A03000,50ETF沽2017年12月2946A,510050.SH,ETF期权,认沽,欧式,2.946,10185,2017-12,2017-11-08,2017-12-27,2017-12-27,2017-12-28,0.125,波动加挂,实物资产,退市
10001047,510050C1803A03000,50ETF购2018年3月2946A,510050.SH,ETF期权,认购,欧式,2.946,10185,2018-03,2017-11-08,2018-03-28,2018-03-28,2018-03-29,0.0413,波动加挂,实物资产,退市
10001048,510050P1803A03000,50ETF沽2018年3月2946A,510050.SH,ETF期权,认沽,欧式,2.946,10185,2018-03,2017-11-08,2018-03-28,2018-03-28,2018-03-29,0.125,波动加挂,实物资产,退市
10001049,510050C1806A03000,50ETF购2018年6月2946A,510050.SH,ETF期权,认购,欧式,2.946,10185,2018-06,2017-11-08,2018-06-27,2018-06-27,2018-06-28,0.0765,波动加挂,实物资产,退市
10001050,510050P1806A03000,50ETF沽2018年6月2946A,510050.SH,ETF期权,认沽,欧式,2.946,10185,2018-06,2017-11-08,2018-06-27,2018-06-27,2018-06-28,0.135,波动加挂,实物资产,退市
10001051,510050C1711M03100,50ETF购2017年11月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2017-11,2017-11-14,2017-11-22,2017-11-22,2017-11-23,0.0001,波动加挂,实物资产,退市
10001052,510050P1711M03100,50ETF沽2017年11月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2017-11,2017-11-14,2017-11-22,2017-11-22,2017-11-23,0.172,波动加挂,实物资产,退市
10001053,510050C1712A03100,50ETF购2017年12月3044A,510050.SH,ETF期权,认购,欧式,3.044,10185,2017-12,2017-11-14,2017-12-27,2017-12-27,2017-12-28,0.0052,波动加挂,实物资产,退市
10001054,510050P1712A03100,50ETF沽2017年12月3044A,510050.SH,ETF期权,认沽,欧式,3.044,10185,2017-12,2017-11-14,2017-12-27,2017-12-27,2017-12-28,0.172,波动加挂,实物资产,退市
10001055,510050C1803A03100,50ETF购2018年3月3044A,510050.SH,ETF期权,认购,欧式,3.044,10185,2018-03,2017-11-14,2018-03-28,2018-03-28,2018-03-29,0.0366,波动加挂,实物资产,退市
10001056,510050P1803A03100,50ETF沽2018年3月3044A,510050.SH,ETF期权,认沽,欧式,3.044,10185,2018-03,2017-11-14,2018-03-28,2018-03-28,2018-03-29,0.172,波动加挂,实物资产,退市
10001057,510050C1806A03100,50ETF购2018年6月3044A,510050.SH,ETF期权,认购,欧式,3.044,10185,2018-06,2017-11-14,2018-06-27,2018-06-27,2018-06-28,0.0756,波动加挂,实物资产,退市
10001058,510050P1806A03100,50ETF沽2018年6月3044A,510050.SH,ETF期权,认沽,欧式,3.044,10185,2018-06,2017-11-14,2018-06-27,2018-06-27,2018-06-28,0.172,波动加挂,实物资产,退市
10001059,510050C1711M03200,50ETF购2017年11月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2017-11,2017-11-20,2017-11-22,2017-11-22,2017-11-23,0.0001,波动加挂,实物资产,退市
10001060,510050P1711M03200,50ETF沽2017年11月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2017-11,2017-11-20,2017-11-22,2017-11-22,2017-11-23,0.2103,波动加挂,实物资产,退市
10001061,510050C1712A03200,50ETF购2017年12月3142A,510050.SH,ETF期权,认购,欧式,3.142,10185,2017-12,2017-11-20,2017-12-27,2017-12-27,2017-12-28,0.0018,波动加挂,实物资产,退市
10001062,510050P1712A03200,50ETF沽2017年12月3142A,510050.SH,ETF期权,认沽,欧式,3.142,10185,2017-12,2017-11-20,2017-12-27,2017-12-27,2017-12-28,0.2103,波动加挂,实物资产,退市
10001063,510050C1803A03200,50ETF购2018年3月3142A,510050.SH,ETF期权,认购,欧式,3.142,10185,2018-03,2017-11-20,2018-03-28,2018-03-28,2018-03-29,0.0247,波动加挂,实物资产,退市
10001064,510050P1803A03200,50ETF沽2018年3月3142A,510050.SH,ETF期权,认沽,欧式,3.142,10185,2018-03,2017-11-20,2018-03-28,2018-03-28,2018-03-29,0.2103,波动加挂,实物资产,退市
10001065,510050C1806A03200,50ETF购2018年6月3142A,510050.SH,ETF期权,认购,欧式,3.142,10185,2018-06,2017-11-20,2018-06-27,2018-06-27,2018-06-28,0.0662,波动加挂,实物资产,退市
10001066,510050P1806A03200,50ETF沽2018年6月3142A,510050.SH,ETF期权,认沽,欧式,3.142,10185,2018-06,2017-11-20,2018-06-27,2018-06-27,2018-06-28,0.2103,波动加挂,实物资产,退市
10001067,510050C1712A03300,50ETF购2017年12月3240A,510050.SH,ETF期权,认购,欧式,3.24,10185,2017-12,2017-11-23,2017-12-27,2017-12-27,2017-12-28,0.0059,波动加挂,实物资产,退市
10001068,510050P1712A03300,50ETF沽2017年12月3240A,510050.SH,ETF期权,认沽,欧式,3.24,10185,2017-12,2017-11-23,2017-12-27,2017-12-27,2017-12-28,0.233,波动加挂,实物资产,退市
10001069,510050C1803A03300,50ETF购2018年3月3240A,510050.SH,ETF期权,认购,欧式,3.24,10185,2018-03,2017-11-23,2018-03-28,2018-03-28,2018-03-29,0.0468,波动加挂,实物资产,退市
10001070,510050P1803A03300,50ETF沽2018年3月3240A,510050.SH,ETF期权,认沽,欧式,3.24,10185,2018-03,2017-11-23,2018-03-28,2018-03-28,2018-03-29,0.2337,波动加挂,实物资产,退市
10001071,510050C1806A03300,50ETF购2018年6月3240A,510050.SH,ETF期权,认购,欧式,3.24,10185,2018-06,2017-11-23,2018-06-27,2018-06-27,2018-06-28,0.0922,波动加挂,实物资产,退市
10001072,510050P1806A03300,50ETF沽2018年6月3240A,510050.SH,ETF期权,认沽,欧式,3.24,10185,2018-06,2017-11-23,2018-06-27,2018-06-27,2018-06-28,0.2394,波动加挂,实物资产,退市
10001073,510050C1801A02950,50ETF购2018年1月2896A,510050.SH,ETF期权,认购,欧式,2.896,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.1636,到期加挂,实物资产,退市
10001074,510050C1801A03000,50ETF购2018年1月2946A,510050.SH,ETF期权,认购,欧式,2.946,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.1235,到期加挂,实物资产,退市
10001075,510050C1801A03100,50ETF购2018年1月3044A,510050.SH,ETF期权,认购,欧式,3.044,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0683,到期加挂,实物资产,退市
10001076,510050C1801A03200,50ETF购2018年1月3142A,510050.SH,ETF期权,认购,欧式,3.142,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0387,到期加挂,实物资产,退市
10001077,510050C1801A03300,50ETF购2018年1月3240A,510050.SH,ETF期权,认购,欧式,3.24,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0178,到期加挂,实物资产,退市
10001078,510050P1801A02950,50ETF沽2018年1月2896A,510050.SH,ETF期权,认沽,欧式,2.896,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0262,到期加挂,实物资产,退市
10001079,510050P1801A03000,50ETF沽2018年1月2946A,510050.SH,ETF期权,认沽,欧式,2.946,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0396,到期加挂,实物资产,退市
10001080,510050P1801A03100,50ETF沽2018年1月3044A,510050.SH,ETF期权,认沽,欧式,3.044,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.0838,到期加挂,实物资产,退市
10001081,510050P1801A03200,50ETF沽2018年1月3142A,510050.SH,ETF期权,认沽,欧式,3.142,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.1527,到期加挂,实物资产,退市
10001082,510050P1801A03300,50ETF沽2018年1月3240A,510050.SH,ETF期权,认沽,欧式,3.24,10185,2018-01,2017-11-23,2018-01-24,2018-01-24,2018-01-25,0.233,到期加挂,实物资产,退市
10001083,510050C1801A02900,50ETF购2018年1月2847A,510050.SH,ETF期权,认购,欧式,2.847,10185,2018-01,2017-11-24,2018-01-24,2018-01-24,2018-01-25,0.1339,波动加挂,实物资产,退市
10001084,510050P1801A02900,50ETF沽2018年1月2847A,510050.SH,ETF期权,认沽,欧式,2.847,10185,2018-01,2017-11-24,2018-01-24,2018-01-24,2018-01-25,0.0281,波动加挂,实物资产,退市
10001085,510050C1712M02800,50ETF购2017年12月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.1338,调整加挂,实物资产,退市
10001086,510050C1712M02850,50ETF购2017年12月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0955,调整加挂,实物资产,退市
10001087,510050C1712M02900,50ETF购2017年12月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0648,调整加挂,实物资产,退市
10001088,510050C1712M02950,50ETF购2017年12月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0421,调整加挂,实物资产,退市
10001089,510050C1712M03000,50ETF购2017年12月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0255,调整加挂,实物资产,退市
10001090,510050P1712M02800,50ETF沽2017年12月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.013,调整加挂,实物资产,退市
10001091,510050P1712M02850,50ETF沽2017年12月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0244,调整加挂,实物资产,退市
10001092,510050P1712M02900,50ETF沽2017年12月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0444,调整加挂,实物资产,退市
10001093,510050P1712M02950,50ETF沽2017年12月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.0707,调整加挂,实物资产,退市
10001094,510050P1712M03000,50ETF沽2017年12月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2017-12,2017-11-28,2017-12-27,2017-12-27,2017-12-28,0.1026,调整加挂,实物资产,退市
10001095,510050C1801M02800,50ETF购2018年1月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.1527,调整加挂,实物资产,退市
10001096,510050C1801M02850,50ETF购2018年1月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.1186,调整加挂,实物资产,退市
10001097,510050C1801M02900,50ETF购2018年1月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0904,调整加挂,实物资产,退市
10001098,510050C1801M02950,50ETF购2018年1月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0668,调整加挂,实物资产,退市
10001099,510050C1801M03000,50ETF购2018年1月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0472,调整加挂,实物资产,退市
10001100,510050P1801M02800,50ETF沽2018年1月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0242,调整加挂,实物资产,退市
10001101,510050P1801M02850,50ETF沽2018年1月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0392,调整加挂,实物资产,退市
10001102,510050P1801M02900,50ETF沽2018年1月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0602,调整加挂,实物资产,退市
10001103,510050P1801M02950,50ETF沽2018年1月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.0854,调整加挂,实物资产,退市
10001104,510050P1801M03000,50ETF沽2018年1月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2018-01,2017-11-28,2018-01-24,2018-01-24,2018-01-25,0.1152,调整加挂,实物资产,退市
10001105,510050C1803M02800,50ETF购2018年3月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.201,调整加挂,实物资产,退市
10001106,510050C1803M02850,50ETF购2018年3月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.168,调整加挂,实物资产,退市
10001107,510050C1803M02900,50ETF购2018年3月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.1395,调整加挂,实物资产,退市
10001108,510050C1803M02950,50ETF购2018年3月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.1139,调整加挂,实物资产,退市
10001109,510050C1803M03000,50ETF购2018年3月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.0912,调整加挂,实物资产,退市
10001110,510050P1803M02800,50ETF沽2018年3月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.0483,调整加挂,实物资产,退市
10001111,510050P1803M02850,50ETF沽2018年3月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.065,调整加挂,实物资产,退市
10001112,510050P1803M02900,50ETF沽2018年3月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.0857,调整加挂,实物资产,退市
10001113,510050P1803M02950,50ETF沽2018年3月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.1084,调整加挂,实物资产,退市
10001114,510050P1803M03000,50ETF沽2018年3月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2018-03,2017-11-28,2018-03-28,2018-03-28,2018-03-29,0.1349,调整加挂,实物资产,退市
10001115,510050C1806M02800,50ETF购2018年6月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.2619,调整加挂,实物资产,退市
10001116,510050C1806M02850,50ETF购2018年6月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.2294,调整加挂,实物资产,退市
10001117,510050C1806M02900,50ETF购2018年6月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.2003,调整加挂,实物资产,退市
10001118,510050C1806M02950,50ETF购2018年6月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.1742,调整加挂,实物资产,退市
10001119,510050C1806M03000,50ETF购2018年6月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.1505,调整加挂,实物资产,退市
10001120,510050P1806M02800,50ETF沽2018年6月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.074,调整加挂,实物资产,退市
10001121,510050P1806M02850,50ETF沽2018年6月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.0912,调整加挂,实物资产,退市
10001122,510050P1806M02900,50ETF沽2018年6月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.1108,调整加挂,实物资产,退市
10001123,510050P1806M02950,50ETF沽2018年6月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.1353,调整加挂,实物资产,退市
10001124,510050P1806M03000,50ETF沽2018年6月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2018-06,2017-11-28,2018-06-27,2018-06-27,2018-06-28,0.1624,调整加挂,实物资产,退市
10001125,510050C1712M02750,50ETF购2017年12月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2017-12,2017-12-01,2017-12-27,2017-12-27,2017-12-28,0.1331,波动加挂,实物资产,退市
10001126,510050P1712M02750,50ETF沽2017年12月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2017-12,2017-12-01,2017-12-27,2017-12-27,2017-12-28,0.016,波动加挂,实物资产,退市
10001127,510050C1801M02750,50ETF购2018年1月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2018-01,2017-12-01,2018-01-24,2018-01-24,2018-01-25,0.1556,波动加挂,实物资产,退市
10001128,510050P1801M02750,50ETF沽2018年1月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2018-01,2017-12-01,2018-01-24,2018-01-24,2018-01-25,0.0278,波动加挂,实物资产,退市
10001129,510050C1803M02750,50ETF购2018年3月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2018-03,2017-12-01,2018-03-28,2018-03-28,2018-03-29,0.1989,波动加挂,实物资产,退市
